patch,layer,group,delta_pred_logit,kl,top1_match,base_acc,patch_acc,mean_jaccard_with_top_pt
particle_top8_mask_zero,particles,top_pt,5.607941150665283,2.2218754291534424,0.522656261920929,0.768750011920929,0.46171876788139343,1.0
particle_top8_mask_zero,particles,top_energy,5.5833330154418945,2.2063167095184326,0.5234375,0.768750011920929,0.4625000059604645,0.9381453442390942
particle_top8_mask_zero,particles,wide_angle_high_dr,0.6705030202865601,0.27920085191726685,0.85546875,0.768750011920929,0.7046875357627869,0.0071970390720390715
particle_top8_mask_zero,particles,core_low_dr,1.266674518585205,0.5363945364952087,0.848437488079071,0.768750011920929,0.69921875,0.07686837468087468
particle_top8_mask_zero,particles,random_control,0.4536418914794922,0.22654619812965393,0.90234375,0.768750011920929,0.7398437857627869,0.038173649267399266
