event_idx,group,head_id,rank,particle_idx,particle_activation_norm,pid,pt,charge,is_second_lepton_like,particle_role,best_lepton_idx,second_lepton_idx,nearest_hadron_to_best_lepton_idx,hardest_hadron_idx
20557,C_Tbl_correct,L2_ch160:192,3,21,0.8139703273773193,photon,4.766427040100098,0.0,,photon_neighbor,0,,33,2
20558,C_Tbl_correct,L2_ch160:192,1,0,2.409891128540039,electron,154.4781494140625,1.0,,particle0_best_lepton,0,,10,1
20558,C_Tbl_correct,L2_ch160:192,2,10,1.156622290611267,charged_hadron,11.01257610321045,1.0,,nearest_hadron_to_best_lepton,0,,10,1
20558,C_Tbl_correct,L2_ch160:192,3,19,1.0210325717926025,photon,1.594191074371338,0.0,,photon_neighbor,0,,10,1
20559,C_Tbl_correct,L2_ch160:192,1,0,4.512598514556885,electron,448.1669616699219,1.0,,particle0_best_lepton,0,,16,1
20559,C_Tbl_correct,L2_ch160:192,2,7,1.498042345046997,charged_hadron,6.600637912750244,-1.0,,hadron_neighbor,0,,16,1
20559,C_Tbl_correct,L2_ch160:192,3,1,0.957984983921051,charged_hadron,22.442537307739258,-1.0,,hardest_hadron,0,,16,1
20560,C_Tbl_correct,L2_ch160:192,1,0,3.3535025119781494,muon,292.010498046875,-1.0,,particle0_best_lepton,0,,16,1
20560,C_Tbl_correct,L2_ch160:192,2,26,0.5856900215148926,photon,2.1514832973480225,0.0,,photon_neighbor,0,,16,1
20560,C_Tbl_correct,L2_ch160:192,3,3,0.42841172218322754,charged_hadron,27.153181076049805,-1.0,,hard_hadron,0,,16,1
20561,C_Tbl_correct,L2_ch160:192,1,0,4.155981540679932,electron,151.60948181152344,1.0,,particle0_best_lepton,0,,16,1
20561,C_Tbl_correct,L2_ch160:192,2,3,0.3162858188152313,charged_hadron,33.13597869873047,1.0,,hard_hadron,0,,16,1
20561,C_Tbl_correct,L2_ch160:192,3,16,0.22161567211151123,charged_hadron,6.123326301574707,-1.0,,nearest_hadron_to_best_lepton,0,,16,1
20562,C_Tbl_correct,L2_ch160:192,1,0,6.407304286956787,electron,427.4591064453125,-1.0,,particle0_best_lepton,0,,19,1
20562,C_Tbl_correct,L2_ch160:192,2,29,1.054396152496338,photon,1.0823920965194702,0.0,,photon_neighbor,0,,19,1
20562,C_Tbl_correct,L2_ch160:192,3,19,0.9999454021453857,neutral_hadron,3.5541088581085205,0.0,,nearest_hadron_to_best_lepton,0,,19,1
20564,C_Tbl_correct,L2_ch160:192,1,0,4.627824306488037,electron,248.95120239257812,1.0,,particle0_best_lepton,0,,8,1
20564,C_Tbl_correct,L2_ch160:192,2,20,1.5943007469177246,photon,2.135657787322998,0.0,,photon_neighbor,0,,8,1
20564,C_Tbl_correct,L2_ch160:192,3,19,1.5303230285644531,charged_hadron,2.47800874710083,-1.0,,hadron_neighbor,0,,8,1
20565,C_Tbl_correct,L2_ch160:192,1,1,4.20304536819458,muon,80.61254119873047,-1.0,,second_lepton,0,1,6,3
20565,C_Tbl_correct,L2_ch160:192,2,0,2.249634265899658,muon,109.03646087646484,1.0,,particle0_best_lepton,0,1,6,3
20565,C_Tbl_correct,L2_ch160:192,3,32,1.0504860877990723,photon,1.4179887771606445,0.0,,photon_neighbor,0,1,6,3
20566,C_Tbl_correct,L2_ch160:192,1,0,4.479930400848389,electron,470.35064697265625,1.0,,particle0_best_lepton,0,,10,1
20566,C_Tbl_correct,L2_ch160:192,2,8,1.8159537315368652,charged_hadron,8.769403457641602,-1.0,,hadron_neighbor,0,,10,1
20566,C_Tbl_correct,L2_ch160:192,3,14,1.5922505855560303,charged_hadron,1.0683550834655762,1.0,,hadron_neighbor,0,,10,1
20567,C_Tbl_correct,L2_ch160:192,1,1,5.681662559509277,muon,58.38005447387695,1.0,,best_lepton,1,2,16,0
20567,C_Tbl_correct,L2_ch160:192,2,21,0.9347178936004639,photon,1.841209053993225,0.0,,photon_neighbor,1,2,16,0
20567,C_Tbl_correct,L2_ch160:192,3,22,0.8251059055328369,photon,1.707871437072754,0.0,,photon_neighbor,1,2,16,0
20568,C_Tbl_correct,L2_ch160:192,1,0,4.0428147315979,muon,426.10992431640625,-1.0,,particle0_best_lepton,0,,22,1
20568,C_Tbl_correct,L2_ch160:192,2,25,1.0283278226852417,charged_hadron,2.039135456085205,1.0,,hadron_neighbor,0,,22,1
20568,C_Tbl_correct,L2_ch160:192,3,22,0.749744176864624,neutral_hadron,2.2601711750030518,0.0,,nearest_hadron_to_best_lepton,0,,22,1
20569,C_Tbl_correct,L2_ch160:192,1,0,3.958265542984009,electron,207.61492919921875,-1.0,,particle0_best_lepton,0,,18,1
20569,C_Tbl_correct,L2_ch160:192,2,15,2.073251962661743,photon,3.775465965270996,0.0,,photon_neighbor,0,,18,1
20569,C_Tbl_correct,L2_ch160:192,3,14,0.9110164642333984,neutral_hadron,4.178645133972168,0.0,,hadron_neighbor,0,,18,1
20570,C_Tbl_correct,L2_ch160:192,1,0,4.5294880867004395,muon,246.7196044921875,1.0,,particle0_best_lepton,0,29,19,1
20570,C_Tbl_correct,L2_ch160:192,2,29,1.7126553058624268,muon,1.283835530281067,1.0,,second_lepton,0,29,19,1
20570,C_Tbl_correct,L2_ch160:192,3,23,0.7615323066711426,charged_hadron,2.2815394401550293,-1.0,,hadron_neighbor,0,29,19,1
20572,C_Tbl_correct,L2_ch160:192,1,0,6.014451026916504,electron,432.13275146484375,-1.0,,particle0_best_lepton,0,,15,1
20572,C_Tbl_correct,L2_ch160:192,2,22,1.529874324798584,photon,3.7149837017059326,0.0,,photon_neighbor,0,,15,1
20572,C_Tbl_correct,L2_ch160:192,3,25,1.4163165092468262,photon,2.507833242416382,0.0,,photon_neighbor,0,,15,1
20573,C_Tbl_correct,L2_ch160:192,1,0,6.936107635498047,muon,214.76095581054688,1.0,,particle0_best_lepton,0,17,19,3
20573,C_Tbl_correct,L2_ch160:192,2,7,2.27498722076416,photon,19.42319107055664,0.0,,photon_neighbor,0,17,19,3
20573,C_Tbl_correct,L2_ch160:192,3,17,1.2585505247116089,electron,6.255372047424316,-1.0,,second_lepton,0,17,19,3
20574,C_Tbl_correct,L2_ch160:192,1,0,2.9498634338378906,electron,253.7365264892578,1.0,,particle0_best_lepton,0,,7,1
20574,C_Tbl_correct,L2_ch160:192,2,7,1.2292490005493164,charged_hadron,14.480812072753906,1.0,,nearest_hadron_to_best_lepton,0,,7,1
20574,C_Tbl_correct,L2_ch160:192,3,9,0.7968428134918213,photon,9.142812728881836,0.0,,photon_neighbor,0,,7,1
20575,C_Tbl_correct,L2_ch160:192,1,0,6.928797721862793,muon,171.30946350097656,-1.0,,particle0_best_lepton,0,,13,3
20575,C_Tbl_correct,L2_ch160:192,2,10,0.9884938597679138,charged_hadron,15.306780815124512,-1.0,,hard_hadron,0,,13,3
20575,C_Tbl_correct,L2_ch160:192,3,34,0.9652888774871826,charged_hadron,3.5887649059295654,-1.0,,hadron_neighbor,0,,13,3
20576,C_Tbl_correct,L2_ch160:192,1,0,3.0336592197418213,electron,182.34840393066406,-1.0,,particle0_best_lepton,0,16,12,1
20576,C_Tbl_correct,L2_ch160:192,2,10,1.2371985912322998,charged_hadron,8.63832950592041,-1.0,,hadron_neighbor,0,16,12,1
20576,C_Tbl_correct,L2_ch160:192,3,13,0.8717612028121948,photon,4.798402786254883,0.0,,photon_neighbor,0,16,12,1
20577,C_Tbl_correct,L2_ch160:192,1,0,7.397589683532715,electron,100.61677551269531,1.0,,particle0_best_lepton,0,,28,1
20577,C_Tbl_correct,L2_ch160:192,2,5,2.7042176723480225,charged_hadron,21.646957397460938,1.0,,hard_hadron,0,,28,1
20577,C_Tbl_correct,L2_ch160:192,3,9,2.25569748878479,charged_hadron,16.10653305053711,-1.0,,hard_hadron,0,,28,1
20578,C_Tbl_correct,L2_ch160:192,1,0,5.745609760284424,muon,316.3433532714844,1.0,,particle0_best_lepton,0,,31,1
20578,C_Tbl_correct,L2_ch160:192,2,22,1.1397207975387573,photon,3.0644569396972656,0.0,,photon_neighbor,0,,31,1
20578,C_Tbl_correct,L2_ch160:192,3,26,1.089646816253662,photon,2.5344161987304688,0.0,,photon_neighbor,0,,31,1
20579,C_Tbl_correct,L2_ch160:192,1,1,2.2902631759643555,electron,163.02003479003906,-1.0,,second_lepton,0,1,6,4
20579,C_Tbl_correct,L2_ch160:192,2,7,1.8349642753601074,charged_hadron,5.656365394592285,1.0,,hadron_neighbor,0,1,6,4
20579,C_Tbl_correct,L2_ch160:192,3,0,1.6210918426513672,muon,219.7357635498047,1.0,,particle0_best_lepton,0,1,6,4
20580,C_Tbl_correct,L2_ch160:192,1,0,4.47305154800415,muon,306.8921813964844,1.0,,particle0_best_lepton,0,,16,1
20580,C_Tbl_correct,L2_ch160:192,2,1,2.124084711074829,charged_hadron,37.541751861572266,-1.0,,hardest_hadron,0,,16,1
20580,C_Tbl_correct,L2_ch160:192,3,11,1.0563231706619263,charged_hadron,10.306756973266602,1.0,,hadron_neighbor,0,,16,1
20581,C_Tbl_correct,L2_ch160:192,1,0,2.8234407901763916,muon,527.3506469726562,1.0,,particle0_best_lepton,0,,6,1
20581,C_Tbl_correct,L2_ch160:192,2,1,1.2045167684555054,charged_hadron,19.879396438598633,1.0,,hardest_hadron,0,,6,1
20581,C_Tbl_correct,L2_ch160:192,3,2,1.001198172569275,charged_hadron,18.04859733581543,-1.0,,hard_hadron,0,,6,1
20582,C_Tbl_correct,L2_ch160:192,1,0,5.889969825744629,muon,115.60763549804688,1.0,,particle0_best_lepton,0,,13,1
20582,C_Tbl_correct,L2_ch160:192,2,10,1.401560664176941,charged_hadron,11.964613914489746,1.0,,hadron_neighbor,0,,13,1
20582,C_Tbl_correct,L2_ch160:192,3,6,0.7970606088638306,charged_hadron,22.72209930419922,1.0,,hard_hadron,0,,13,1
20583,C_Tbl_correct,L2_ch160:192,1,5,6.749895095825195,electron,29.56871795654297,-1.0,,best_lepton,5,12,8,0
20583,C_Tbl_correct,L2_ch160:192,2,1,0.9530010223388672,photon,57.4644660949707,0.0,,photon_neighbor,5,12,8,0
20583,C_Tbl_correct,L2_ch160:192,3,29,0.7847243547439575,charged_hadron,3.383514404296875,1.0,,hadron_neighbor,5,12,8,0
20584,C_Tbl_correct,L2_ch160:192,1,0,4.540444850921631,muon,263.82421875,-1.0,,particle0_best_lepton,0,,24,1
20584,C_Tbl_correct,L2_ch160:192,2,24,1.5447709560394287,neutral_hadron,2.844465970993042,0.0,,nearest_hadron_to_best_lepton,0,,24,1
20584,C_Tbl_correct,L2_ch160:192,3,16,0.7726077437400818,neutral_hadron,8.294316291809082,0.0,,hadron_neighbor,0,,24,1
20585,C_Tbl_correct,L2_ch160:192,1,0,6.004216194152832,electron,146.78408813476562,1.0,,particle0_best_lepton,0,37,18,1
20585,C_Tbl_correct,L2_ch160:192,2,33,1.0364105701446533,photon,3.072678327560425,0.0,,photon_neighbor,0,37,18,1
20585,C_Tbl_correct,L2_ch160:192,3,30,0.6487947106361389,photon,3.480074405670166,0.0,,photon_neighbor,0,37,18,1
20586,C_Tbl_correct,L2_ch160:192,1,0,3.7137115001678467,muon,338.5196533203125,-1.0,,particle0_best_lepton,0,,8,1
20586,C_Tbl_correct,L2_ch160:192,2,9,2.2341718673706055,charged_hadron,3.79604172706604,1.0,,hadron_neighbor,0,,8,1
20586,C_Tbl_correct,L2_ch160:192,3,12,1.5149714946746826,charged_hadron,1.594230055809021,-1.0,,hadron_neighbor,0,,8,1
20587,C_Tbl_correct,L2_ch160:192,1,0,5.194849967956543,muon,297.96087646484375,-1.0,,particle0_best_lepton,0,,21,1
20587,C_Tbl_correct,L2_ch160:192,2,2,1.3443721532821655,charged_hadron,16.33470916748047,1.0,,hard_hadron,0,,21,1
20587,C_Tbl_correct,L2_ch160:192,3,3,1.264845848083496,photon,14.49633502960205,0.0,,photon_neighbor,0,,21,1
20588,C_Tbl_correct,L2_ch160:192,1,0,4.825525283813477,muon,285.677490234375,1.0,,particle0_best_lepton,0,1,8,2
20588,C_Tbl_correct,L2_ch160:192,2,1,1.2282216548919678,electron,62.57266616821289,-1.0,,second_lepton,0,1,8,2
20588,C_Tbl_correct,L2_ch160:192,3,12,0.9863334894180298,charged_hadron,3.7469727993011475,-1.0,,hadron_neighbor,0,1,8,2
20589,C_Tbl_correct,L2_ch160:192,1,0,2.348201036453247,electron,465.556396484375,-1.0,,particle0_best_lepton,0,,8,2
20589,C_Tbl_correct,L2_ch160:192,2,1,2.308030843734741,photon,40.872249603271484,0.0,,photon_neighbor,0,,8,2
20589,C_Tbl_correct,L2_ch160:192,3,2,0.8620986938476562,charged_hadron,15.691710472106934,1.0,,hardest_hadron,0,,8,2
20590,C_Tbl_correct,L2_ch160:192,1,11,2.697422981262207,charged_hadron,2.3019134998321533,1.0,,hadron_neighbor,0,5,10,1
20590,C_Tbl_correct,L2_ch160:192,2,10,1.9689338207244873,charged_hadron,6.120718955993652,-1.0,,nearest_hadron_to_best_lepton,0,5,10,1
20590,C_Tbl_correct,L2_ch160:192,3,0,1.735110878944397,electron,184.82643127441406,1.0,,particle0_best_lepton,0,5,10,1
20591,C_Tbl_correct,L2_ch160:192,1,0,2.597477436065674,muon,117.23506164550781,1.0,,particle0_best_lepton,0,,2,1
20591,C_Tbl_correct,L2_ch160:192,2,16,0.6466655731201172,charged_hadron,6.688852310180664,-1.0,,hadron_neighbor,0,,2,1
20591,C_Tbl_correct,L2_ch160:192,3,2,0.17952758073806763,neutral_hadron,55.93961715698242,0.0,,nearest_hadron_to_best_lepton,0,,2,1
20592,C_Tbl_correct,L2_ch160:192,1,0,4.055000305175781,muon,404.8398132324219,-1.0,,particle0_best_lepton,0,,9,2
20592,C_Tbl_correct,L2_ch160:192,2,13,1.6238436698913574,charged_hadron,3.7483301162719727,-1.0,,hadron_neighbor,0,,9,2
20592,C_Tbl_correct,L2_ch160:192,3,9,0.9565613269805908,charged_hadron,7.800020694732666,1.0,,nearest_hadron_to_best_lepton,0,,9,2
20593,C_Tbl_correct,L2_ch160:192,1,0,5.161266326904297,electron,136.8867950439453,1.0,,particle0_best_lepton,0,1,6,2
20593,C_Tbl_correct,L2_ch160:192,2,16,1.7846591472625732,charged_hadron,1.1909910440444946,-1.0,,hadron_neighbor,0,1,6,2
20593,C_Tbl_correct,L2_ch160:192,3,15,1.279172658920288,charged_hadron,1.4016661643981934,-1.0,,hadron_neighbor,0,1,6,2
20594,C_Tbl_correct,L2_ch160:192,1,0,4.76397180557251,muon,321.0677185058594,1.0,,particle0_best_lepton,0,1,15,2
20594,C_Tbl_correct,L2_ch160:192,2,1,3.145651340484619,electron,90.09862518310547,-1.0,,second_lepton,0,1,15,2
20594,C_Tbl_correct,L2_ch160:192,3,6,0.9852705001831055,photon,8.84512996673584,0.0,,photon_neighbor,0,1,15,2
20595,C_Tbl_correct,L2_ch160:192,1,0,2.588958978652954,muon,209.73171997070312,-1.0,,particle0_best_lepton,0,,5,1
20595,C_Tbl_correct,L2_ch160:192,2,10,0.3591180443763733,neutral_hadron,8.699899673461914,0.0,,hard_hadron,0,,5,1
20595,C_Tbl_correct,L2_ch160:192,3,12,0.31444117426872253,charged_hadron,4.173468112945557,1.0,,hadron_neighbor,0,,5,1
20596,C_Tbl_correct,L2_ch160:192,1,0,1.186822533607483,electron,222.81263732910156,1.0,,particle0_best_lepton,0,,2,1
20596,C_Tbl_correct,L2_ch160:192,2,7,0.8769865036010742,photon,9.912431716918945,0.0,,photon_neighbor,0,,2,1
20596,C_Tbl_correct,L2_ch160:192,3,9,0.5421953201293945,charged_hadron,7.690176010131836,-1.0,,hadron_neighbor,0,,2,1
20597,C_Tbl_correct,L2_ch160:192,1,0,4.228963375091553,muon,274.876953125,1.0,,particle0_best_lepton,0,,12,1
20597,C_Tbl_correct,L2_ch160:192,2,12,1.6098759174346924,neutral_hadron,2.084643840789795,0.0,,nearest_hadron_to_best_lepton,0,,12,1
20597,C_Tbl_correct,L2_ch160:192,3,6,1.4791204929351807,charged_hadron,8.132370948791504,1.0,,hadron_neighbor,0,,12,1
20598,C_Tbl_correct,L2_ch160:192,1,15,3.494969367980957,muon,7.408359527587891,-1.0,,best_lepton,15,,20,0
20598,C_Tbl_correct,L2_ch160:192,2,2,3.13927960395813,photon,57.46634292602539,0.0,,photon_neighbor,15,,20,0
20598,C_Tbl_correct,L2_ch160:192,3,26,0.8327610492706299,photon,2.160832643508911,0.0,,photon_neighbor,15,,20,0
20599,C_Tbl_correct,L2_ch160:192,1,3,6.837741851806641,electron,62.5894660949707,1.0,,best_lepton,3,,12,0
20599,C_Tbl_correct,L2_ch160:192,2,25,0.3769059181213379,photon,1.3030482530593872,0.0,,photon_neighbor,3,,12,0
20599,C_Tbl_correct,L2_ch160:192,3,13,0.29674962162971497,charged_hadron,7.318234920501709,1.0,,hadron_neighbor,3,,12,0
20600,C_Tbl_correct,L2_ch160:192,1,0,3.5909252166748047,electron,270.7068786621094,1.0,,particle0_best_lepton,0,,19,2
20600,C_Tbl_correct,L2_ch160:192,2,21,1.258898138999939,charged_hadron,4.4666008949279785,-1.0,,hadron_neighbor,0,,19,2
20600,C_Tbl_correct,L2_ch160:192,3,23,0.8017920851707458,charged_hadron,3.7168195247650146,-1.0,,hadron_neighbor,0,,19,2
20601,C_Tbl_correct,L2_ch160:192,1,0,2.6761603355407715,muon,177.98426818847656,-1.0,,particle0_best_lepton,0,1,6,3
20601,C_Tbl_correct,L2_ch160:192,2,1,1.9891357421875,electron,175.6551513671875,1.0,,second_lepton,0,1,6,3
20601,C_Tbl_correct,L2_ch160:192,3,12,1.1650617122650146,charged_hadron,2.270075559616089,-1.0,,hadron_neighbor,0,1,6,3
20602,C_Tbl_correct,L2_ch160:192,1,0,2.7185282707214355,electron,166.64041137695312,1.0,,particle0_best_lepton,0,,1,1
20602,C_Tbl_correct,L2_ch160:192,2,16,0.7228685021400452,photon,3.518768310546875,0.0,,photon_neighbor,0,,1,1
20602,C_Tbl_correct,L2_ch160:192,3,20,0.545808732509613,charged_hadron,2.4384851455688477,-1.0,,hadron_neighbor,0,,1,1
20603,C_Tbl_correct,L2_ch160:192,1,1,2.41365909576416,muon,128.0775909423828,1.0,,best_lepton,1,,14,0
20603,C_Tbl_correct,L2_ch160:192,2,15,0.5839028358459473,charged_hadron,2.8185975551605225,-1.0,,hadron_neighbor,1,,14,0
20603,C_Tbl_correct,L2_ch160:192,3,12,0.23412847518920898,charged_hadron,4.512274265289307,-1.0,,hadron_neighbor,1,,14,0
20604,C_Tbl_correct,L2_ch160:192,1,0,7.066666126251221,muon,253.394775390625,-1.0,,particle0_best_lepton,0,10,21,1
20604,C_Tbl_correct,L2_ch160:192,2,21,1.5990641117095947,charged_hadron,2.3736226558685303,1.0,,nearest_hadron_to_best_lepton,0,10,21,1
20604,C_Tbl_correct,L2_ch160:192,3,18,1.1388599872589111,neutral_hadron,3.0121095180511475,0.0,,hadron_neighbor,0,10,21,1
20605,C_Tbl_correct,L2_ch160:192,1,0,6.530640125274658,electron,284.4485778808594,1.0,,particle0_best_lepton,0,1,25,2
20605,C_Tbl_correct,L2_ch160:192,2,1,3.271972894668579,electron,116.99774932861328,-1.0,,second_lepton,0,1,25,2
20605,C_Tbl_correct,L2_ch160:192,3,25,1.4233765602111816,neutral_hadron,2.211772918701172,0.0,,nearest_hadron_to_best_lepton,0,1,25,2
20606,C_Tbl_correct,L2_ch160:192,1,0,3.8438823223114014,muon,313.43994140625,1.0,,particle0_best_lepton,0,,11,2
20606,C_Tbl_correct,L2_ch160:192,2,15,1.6942241191864014,charged_hadron,3.5784919261932373,-1.0,,hadron_neighbor,0,,11,2
20606,C_Tbl_correct,L2_ch160:192,3,5,1.3782670497894287,photon,22.06195068359375,0.0,,photon_neighbor,0,,11,2
20607,C_Tbl_correct,L2_ch160:192,1,0,2.1292483806610107,muon,162.9166717529297,-1.0,,particle0_best_lepton,0,,15,3
20607,C_Tbl_correct,L2_ch160:192,2,11,0.9407391548156738,charged_hadron,8.147677421569824,1.0,,hadron_neighbor,0,,15,3
20607,C_Tbl_correct,L2_ch160:192,3,15,0.8784258365631104,neutral_hadron,3.273479700088501,0.0,,nearest_hadron_to_best_lepton,0,,15,3
20608,C_Tbl_correct,L2_ch160:192,1,0,4.8940324783325195,muon,212.31520080566406,1.0,,particle0_best_lepton,0,,29,2
20608,C_Tbl_correct,L2_ch160:192,2,8,2.6011180877685547,charged_hadron,25.52908706665039,1.0,,hard_hadron,0,,29,2
20608,C_Tbl_correct,L2_ch160:192,3,10,1.6665488481521606,charged_hadron,19.08244514465332,-1.0,,hard_hadron,0,,29,2
20609,C_Tbl_correct,L2_ch160:192,1,0,1.7315080165863037,electron,185.50094604492188,1.0,,particle0_best_lepton,0,,11,1
20609,C_Tbl_correct,L2_ch160:192,2,13,1.701891303062439,charged_hadron,3.100626230239868,-1.0,,hadron_neighbor,0,,11,1
20609,C_Tbl_correct,L2_ch160:192,3,8,0.9822157621383667,charged_hadron,19.494794845581055,1.0,,hadron_neighbor,0,,11,1
20610,C_Tbl_correct,L2_ch160:192,1,0,5.672064304351807,electron,416.38470458984375,-1.0,,particle0_best_lepton,0,1,4,2
20610,C_Tbl_correct,L2_ch160:192,2,2,1.0806680917739868,charged_hadron,23.027128219604492,1.0,,hardest_hadron,0,1,4,2
20610,C_Tbl_correct,L2_ch160:192,3,3,0.8042275905609131,charged_hadron,17.010597229003906,1.0,,hard_hadron,0,1,4,2
12308,A_protected_highiso,L2_ch224:256,1,0,4.28593111038208,electron,210.91549682617188,-1.0,,particle0_best_lepton,0,,27,3
12308,A_protected_highiso,L2_ch224:256,2,1,1.5595711469650269,photon,54.71369552612305,0.0,,photon_neighbor,0,,27,3
12308,A_protected_highiso,L2_ch224:256,3,12,1.0396629571914673,charged_hadron,8.510248184204102,-1.0,,hard_hadron,0,,27,3
12358,A_protected_highiso,L2_ch224:256,1,0,4.3886871337890625,electron,229.01434326171875,-1.0,,particle0_best_lepton,0,,35,2
12358,A_protected_highiso,L2_ch224:256,2,1,1.6957794427871704,photon,70.61795806884766,0.0,,photon_neighbor,0,,35,2
12358,A_protected_highiso,L2_ch224:256,3,14,1.1802632808685303,charged_hadron,7.968670845031738,-1.0,,hadron_neighbor,0,,35,2
12438,A_protected_highiso,L2_ch224:256,1,0,3.939526319503784,muon,169.7151641845703,1.0,,particle0_best_lepton,0,,31,1
12438,A_protected_highiso,L2_ch224:256,2,1,2.584104537963867,neutral_hadron,96.88123321533203,0.0,,hardest_hadron,0,,31,1
12438,A_protected_highiso,L2_ch224:256,3,6,0.9692947268486023,charged_hadron,11.78877067565918,1.0,,hard_hadron,0,,31,1
12442,A_protected_highiso,L2_ch224:256,1,0,1.8846849203109741,muon,116.57672119140625,-1.0,,particle0_best_lepton,0,49,44,1
12442,A_protected_highiso,L2_ch224:256,2,1,1.447605848312378,charged_hadron,115.92982482910156,-1.0,,hardest_hadron,0,49,44,1
12442,A_protected_highiso,L2_ch224:256,3,3,1.2835843563079834,charged_hadron,81.51412963867188,1.0,,hard_hadron,0,49,44,1
12509,A_protected_highiso,L2_ch224:256,1,0,3.9319026470184326,electron,191.98472595214844,-1.0,,particle0_best_lepton,0,25,11,2
12509,A_protected_highiso,L2_ch224:256,2,2,0.8393097519874573,charged_hadron,57.196895599365234,1.0,,hardest_hadron,0,25,11,2
12509,A_protected_highiso,L2_ch224:256,3,1,0.8333301544189453,photon,63.73814392089844,0.0,,photon_neighbor,0,25,11,2
12592,A_protected_highiso,L2_ch224:256,1,0,4.9243316650390625,electron,318.6606750488281,-1.0,,particle0_best_lepton,0,,25,2
12592,A_protected_highiso,L2_ch224:256,2,3,1.0634515285491943,charged_hadron,33.87440872192383,1.0,,hard_hadron,0,,25,2
12592,A_protected_highiso,L2_ch224:256,3,2,1.0349377393722534,charged_hadron,40.69743728637695,-1.0,,hardest_hadron,0,,25,2
12784,A_protected_highiso,L2_ch224:256,1,0,7.017734527587891,muon,490.37921142578125,1.0,,particle0_best_lepton,0,,13,1
12784,A_protected_highiso,L2_ch224:256,2,2,0.892048180103302,charged_hadron,31.80470085144043,-1.0,,hard_hadron,0,,13,1
12784,A_protected_highiso,L2_ch224:256,3,9,0.6161354780197144,charged_hadron,8.107487678527832,1.0,,hadron_neighbor,0,,13,1
13089,A_protected_highiso,L2_ch224:256,1,0,2.8867340087890625,charged_hadron,222.8564453125,1.0,,particle0,1,,45,0
13089,A_protected_highiso,L2_ch224:256,2,1,2.375732898712158,muon,130.16632080078125,-1.0,,best_lepton,1,,45,0
13089,A_protected_highiso,L2_ch224:256,3,2,1.251235842704773,charged_hadron,61.01390838623047,-1.0,,hard_hadron,1,,45,0
13279,A_protected_highiso,L2_ch224:256,1,0,5.072177410125732,muon,236.35154724121094,1.0,,particle0_best_lepton,0,,15,1
13279,A_protected_highiso,L2_ch224:256,2,2,0.7391542196273804,charged_hadron,21.999059677124023,1.0,,hard_hadron,0,,15,1
13279,A_protected_highiso,L2_ch224:256,3,3,0.6654196381568909,charged_hadron,20.508438110351562,-1.0,,hard_hadron,0,,15,1
13374,A_protected_highiso,L2_ch224:256,1,0,7.262666702270508,electron,354.0111389160156,-1.0,,particle0_best_lepton,0,,20,2
13374,A_protected_highiso,L2_ch224:256,2,2,1.5729435682296753,charged_hadron,13.307259559631348,1.0,,hardest_hadron,0,,20,2
13374,A_protected_highiso,L2_ch224:256,3,5,0.6755056977272034,charged_hadron,9.894701957702637,-1.0,,hard_hadron,0,,20,2
13400,A_protected_highiso,L2_ch224:256,1,0,4.920829772949219,electron,336.1107177734375,1.0,,particle0_best_lepton,0,,36,1
13400,A_protected_highiso,L2_ch224:256,2,1,1.3395495414733887,charged_hadron,81.31978607177734,-1.0,,hardest_hadron,0,,36,1
13400,A_protected_highiso,L2_ch224:256,3,10,0.7976473569869995,charged_hadron,8.13082504272461,1.0,,hard_hadron,0,,36,1
13529,A_protected_highiso,L2_ch224:256,1,0,5.633079528808594,muon,326.5039978027344,1.0,,particle0_best_lepton,0,,9,2
13529,A_protected_highiso,L2_ch224:256,2,1,2.5503921508789062,photon,49.04374313354492,0.0,,photon_neighbor,0,,9,2
13529,A_protected_highiso,L2_ch224:256,3,10,1.1673953533172607,photon,8.01158332824707,0.0,,photon_neighbor,0,,9,2
13897,A_protected_highiso,L2_ch224:256,1,0,4.867142200469971,muon,457.5880126953125,1.0,,particle0_best_lepton,0,,14,2
13897,A_protected_highiso,L2_ch224:256,2,1,0.9168912172317505,photon,108.99365234375,0.0,,photon_neighbor,0,,14,2
13897,A_protected_highiso,L2_ch224:256,3,2,0.7415929436683655,charged_hadron,60.254791259765625,-1.0,,hardest_hadron,0,,14,2
14139,A_protected_highiso,L2_ch224:256,1,0,5.550528526306152,muon,359.5831604003906,1.0,,particle0_best_lepton,0,,14,1
14139,A_protected_highiso,L2_ch224:256,2,2,1.3468133211135864,charged_hadron,30.984230041503906,-1.0,,hard_hadron,0,,14,1
14139,A_protected_highiso,L2_ch224:256,3,10,0.6025373339653015,charged_hadron,12.881010055541992,1.0,,hard_hadron,0,,14,1
14355,A_protected_highiso,L2_ch224:256,1,0,5.1790056228637695,electron,355.94677734375,1.0,,particle0_best_lepton,0,,25,1
14355,A_protected_highiso,L2_ch224:256,2,7,1.525734543800354,charged_hadron,13.976323127746582,-1.0,,hard_hadron,0,,25,1
14355,A_protected_highiso,L2_ch224:256,3,32,0.8253647089004517,photon,2.985515832901001,0.0,,photon_neighbor,0,,25,1
14381,A_protected_highiso,L2_ch224:256,1,0,5.861489772796631,muon,300.2547912597656,1.0,,particle0_best_lepton,0,,26,1
14381,A_protected_highiso,L2_ch224:256,2,1,0.8906933069229126,charged_hadron,48.02571105957031,1.0,,hardest_hadron,0,,26,1
