patch,layer,group,class_id,class_label,n,base_acc,patch_acc,acc_drop,pred_logit_drop
feature_channel_zero,input,part_e_log,4,label_H4q,128,0.8125,0.7734375,0.0390625,0.2100767344236374
feature_channel_zero,input,part_isNeutralHadron,4,label_H4q,128,0.8125,0.78125,0.03125,0.913007915019989
feature_channel_zero,input,part_logerel,4,label_H4q,128,0.8125,0.796875,0.015625,3.464367389678955
feature_channel_zero,input,part_isElectron,4,label_H4q,128,0.8125,0.8203125,-0.0078125,-0.007622416131198406
feature_channel_zero,input,part_isMuon,4,label_H4q,128,0.8125,0.8203125,-0.0078125,-0.00667118513956666
points_zero,input,all_points,4,label_H4q,128,0.8125,0.9296875,-0.1171875,0.9738451838493347
edge_conv_zero,1,edge_conv,1,label_Hbb,128,0.6796875,0.0,0.6796875,277.2244873046875
edge_conv_zero,0,edge_conv,1,label_Hbb,128,0.6796875,0.0,0.6796875,242.76849365234375
edge_conv_zero,2,edge_conv,1,label_Hbb,128,0.6796875,0.0,0.6796875,19.40895652770996
fc_zero,0,fc,1,label_Hbb,128,0.6796875,0.0,0.6796875,0.39298248291015625
fc_zero,1,fc,1,label_Hbb,128,0.6796875,0.0,0.6796875,0.2569725513458252
features_zero,input,all_features,1,label_Hbb,128,0.6796875,0.0078125,0.671875,95.38775634765625
feature_group_zero,input,pid_charge_5_10,1,label_Hbb,128,0.6796875,0.0078125,0.671875,6.332716941833496
feature_channel_zero,input,part_logptrel,1,label_Hbb,128,0.6796875,0.109375,0.5703125,5.488952159881592
feature_channel_zero,input,part_pt_log,1,label_Hbb,128,0.6796875,0.1484375,0.53125,3.070148468017578
feature_group_zero,input,coords_last2,1,label_Hbb,128,0.6796875,0.1953125,0.484375,27.83604621887207
feature_group_zero,input,kin_logs_0_4,1,label_Hbb,128,0.6796875,0.265625,0.4140625,11.246294975280762
feature_channel_zero,input,part_isPhoton,1,label_Hbb,128,0.6796875,0.3828125,0.296875,1.5968176126480103
mask_all_true,input,mask,1,label_Hbb,128,0.6796875,0.3984375,0.28125,8.032539367675781
points_zero,input,all_points,1,label_Hbb,128,0.6796875,0.4375,0.2421875,1.4074801206588745
feature_channel_zero,input,part_charge,1,label_Hbb,128,0.6796875,0.453125,0.2265625,0.7704414129257202
feature_channel_zero,input,part_deltaR,1,label_Hbb,128,0.6796875,0.4609375,0.21875,4.286923885345459
particle_topk_mask_zero,particles,top_pt,1,label_Hbb,128,0.6796875,0.484375,0.1953125,3.6763627529144287
particle_topk_mask_zero,particles,top_energy,1,label_Hbb,128,0.6796875,0.484375,0.1953125,3.6763627529144287
particle_topk_mask_zero,particles,high_deltaR,1,label_Hbb,128,0.6796875,0.484375,0.1953125,3.6763627529144287
feature_channel_zero,input,part_logerel,1,label_Hbb,128,0.6796875,0.5078125,0.171875,5.903494834899902
feature_channel_zero,input,part_dphi,1,label_Hbb,128,0.6796875,0.5390625,0.140625,4.0546488761901855
feature_channel_zero,input,part_deta,1,label_Hbb,128,0.6796875,0.546875,0.1328125,6.20045280456543
feature_channel_zero,input,part_isMuon,1,label_Hbb,128,0.6796875,0.6015625,0.078125,0.08778408169746399
feature_channel_zero,input,part_isNeutralHadron,1,label_Hbb,128,0.6796875,0.609375,0.0703125,0.7279243469238281
feature_channel_zero,input,part_isElectron,1,label_Hbb,128,0.6796875,0.625,0.0546875,-0.07768221944570541
feature_channel_zero,input,part_e_log,1,label_Hbb,128,0.6796875,0.6484375,0.03125,0.38980746269226074
feature_channel_zero,input,part_isChargedHadron,1,label_Hbb,128,0.6796875,0.65625,0.0234375,1.2488701343536377
edge_conv_zero,1,edge_conv,2,label_Hcc,128,0.5625,0.0,0.5625,277.185791015625
edge_conv_zero,0,edge_conv,2,label_Hcc,128,0.5625,0.0,0.5625,237.2942657470703
features_zero,input,all_features,2,label_Hcc,128,0.5625,0.0,0.5625,109.48656463623047
feature_group_zero,input,coords_last2,2,label_Hcc,128,0.5625,0.0,0.5625,25.516597747802734
edge_conv_zero,2,edge_conv,2,label_Hcc,128,0.5625,0.0,0.5625,19.637603759765625
feature_group_zero,input,kin_logs_0_4,2,label_Hcc,128,0.5625,0.0,0.5625,11.510360717773438
mask_all_true,input,mask,2,label_Hcc,128,0.5625,0.0,0.5625,9.708816528320312
feature_group_zero,input,pid_charge_5_10,2,label_Hcc,128,0.5625,0.0,0.5625,7.383841514587402
fc_zero,0,fc,2,label_Hcc,128,0.5625,0.0,0.5625,0.6406921744346619
fc_zero,1,fc,2,label_Hcc,128,0.5625,0.0,0.5625,0.6192412376403809
feature_channel_zero,input,part_pt_log,2,label_Hcc,128,0.5625,0.015625,0.546875,4.489465713500977
feature_channel_zero,input,part_logerel,2,label_Hcc,128,0.5625,0.0625,0.5,7.018237590789795
feature_channel_zero,input,part_logptrel,2,label_Hcc,128,0.5625,0.078125,0.484375,4.9841413497924805
feature_channel_zero,input,part_isChargedHadron,2,label_Hcc,128,0.5625,0.171875,0.390625,2.3342082500457764
particle_topk_mask_zero,particles,top_pt,2,label_Hcc,128,0.5625,0.21875,0.34375,4.167634963989258
particle_topk_mask_zero,particles,top_energy,2,label_Hcc,128,0.5625,0.21875,0.34375,4.167634963989258
particle_topk_mask_zero,particles,high_deltaR,2,label_Hcc,128,0.5625,0.21875,0.34375,4.167634963989258
feature_channel_zero,input,part_isPhoton,2,label_Hcc,128,0.5625,0.25,0.3125,1.6119672060012817
feature_channel_zero,input,part_deta,2,label_Hcc,128,0.5625,0.2578125,0.3046875,4.5347137451171875
feature_channel_zero,input,part_charge,2,label_Hcc,128,0.5625,0.3203125,0.2421875,1.156022310256958
feature_channel_zero,input,part_dphi,2,label_Hcc,128,0.5625,0.3359375,0.2265625,4.070603847503662
feature_channel_zero,input,part_isNeutralHadron,2,label_Hcc,128,0.5625,0.3828125,0.1796875,1.1888535022735596
feature_channel_zero,input,part_deltaR,2,label_Hcc,128,0.5625,0.390625,0.171875,3.1804962158203125
feature_channel_zero,input,part_e_log,2,label_Hcc,128,0.5625,0.4609375,0.1015625,0.3636261224746704
points_zero,input,all_points,2,label_Hcc,128,0.5625,0.515625,0.046875,1.1209847927093506
feature_channel_zero,input,part_isElectron,2,label_Hcc,128,0.5625,0.5390625,0.0234375,0.12168069183826447
feature_channel_zero,input,part_isMuon,2,label_Hcc,128,0.5625,0.5625,0.0,0.028234977275133133
edge_conv_zero,1,edge_conv,3,label_Hgg,128,0.7578125,0.0,0.7578125,321.13043212890625
edge_conv_zero,0,edge_conv,3,label_Hgg,128,0.7578125,0.0,0.7578125,244.9589385986328
features_zero,input,all_features,3,label_Hgg,128,0.7578125,0.0,0.7578125,114.1836166381836
edge_conv_zero,2,edge_conv,3,label_Hgg,128,0.7578125,0.0,0.7578125,17.550947189331055
fc_zero,0,fc,3,label_Hgg,128,0.7578125,0.0,0.7578125,0.23481759428977966
fc_zero,1,fc,3,label_Hgg,128,0.7578125,0.0,0.7578125,0.22712501883506775
feature_group_zero,input,coords_last2,3,label_Hgg,128,0.7578125,0.015625,0.7421875,22.729427337646484
feature_group_zero,input,pid_charge_5_10,3,label_Hgg,128,0.7578125,0.015625,0.7421875,5.709967136383057
feature_channel_zero,input,part_pt_log,3,label_Hgg,128,0.7578125,0.015625,0.7421875,2.8359298706054688
feature_channel_zero,input,part_dphi,3,label_Hgg,128,0.7578125,0.0390625,0.71875,4.883350372314453
feature_channel_zero,input,part_deta,3,label_Hgg,128,0.7578125,0.0625,0.6953125,6.10870361328125
points_zero,input,all_points,3,label_Hgg,128,0.7578125,0.25,0.5078125,2.3204402923583984
mask_all_true,input,mask,3,label_Hgg,128,0.7578125,0.2578125,0.5,4.731087684631348
feature_channel_zero,input,part_isChargedHadron,3,label_Hgg,128,0.7578125,0.3828125,0.375,1.576045274734497
feature_channel_zero,input,part_deltaR,3,label_Hgg,128,0.7578125,0.59375,0.1640625,4.641083717346191
feature_channel_zero,input,part_logptrel,3,label_Hgg,128,0.7578125,0.6171875,0.140625,2.5170345306396484
feature_channel_zero,input,part_isNeutralHadron,3,label_Hgg,128,0.7578125,0.6171875,0.140625,0.9863336086273193
feature_channel_zero,input,part_isPhoton,3,label_Hgg,128,0.7578125,0.671875,0.0859375,1.6195427179336548
feature_channel_zero,input,part_logerel,3,label_Hgg,128,0.7578125,0.734375,0.0234375,2.7036707401275635
particle_topk_mask_zero,particles,top_pt,3,label_Hgg,128,0.7578125,0.7421875,0.015625,1.9472099542617798
particle_topk_mask_zero,particles,top_energy,3,label_Hgg,128,0.7578125,0.7421875,0.015625,1.9472099542617798
particle_topk_mask_zero,particles,high_deltaR,3,label_Hgg,128,0.7578125,0.7421875,0.015625,1.9472099542617798
feature_channel_zero,input,part_isMuon,3,label_Hgg,128,0.7578125,0.765625,-0.0078125,-0.010966205038130283
feature_channel_zero,input,part_isElectron,3,label_Hgg,128,0.7578125,0.78125,-0.0234375,0.05522943288087845
feature_channel_zero,input,part_charge,3,label_Hgg,128,0.7578125,0.828125,-0.0703125,0.8562137484550476
feature_channel_zero,input,part_e_log,3,label_Hgg,128,0.7578125,0.8359375,-0.078125,0.15389353036880493
feature_group_zero,input,kin_logs_0_4,3,label_Hgg,128,0.7578125,0.859375,-0.1015625,6.85902214050293
edge_conv_zero,1,edge_conv,5,label_Hqql,128,0.953125,0.0,0.953125,168.40213012695312
features_zero,input,all_features,5,label_Hqql,128,0.953125,0.0,0.953125,108.4639892578125
edge_conv_zero,2,edge_conv,5,label_Hqql,128,0.953125,0.0,0.953125,28.943138122558594
fc_zero,0,fc,5,label_Hqql,128,0.953125,0.0,0.953125,3.640017032623291
fc_zero,1,fc,5,label_Hqql,128,0.953125,0.0,0.953125,3.3373703956604004
feature_group_zero,input,kin_logs_0_4,5,label_Hqql,128,0.953125,0.0234375,0.9296875,22.155689239501953
mask_all_true,input,mask,5,label_Hqql,128,0.953125,0.03125,0.921875,10.91545295715332
feature_channel_zero,input,part_pt_log,5,label_Hqql,128,0.953125,0.046875,0.90625,10.299354553222656
feature_group_zero,input,pid_charge_5_10,5,label_Hqql,128,0.953125,0.0703125,0.8828125,9.01605224609375
feature_group_zero,input,coords_last2,5,label_Hqql,128,0.953125,0.1015625,0.8515625,41.83597183227539
particle_topk_mask_zero,particles,top_pt,5,label_Hqql,128,0.953125,0.1640625,0.7890625,14.407127380371094
particle_topk_mask_zero,particles,top_energy,5,label_Hqql,128,0.953125,0.1640625,0.7890625,14.407127380371094
particle_topk_mask_zero,particles,high_deltaR,5,label_Hqql,128,0.953125,0.1640625,0.7890625,14.407127380371094
feature_channel_zero,input,part_isElectron,5,label_Hqql,128,0.953125,0.4765625,0.4765625,4.466981887817383
feature_channel_zero,input,part_isMuon,5,label_Hqql,128,0.953125,0.484375,0.46875,4.248473167419434
feature_channel_zero,input,part_logptrel,5,label_Hqql,128,0.953125,0.515625,0.4375,10.063718795776367
feature_channel_zero,input,part_charge,5,label_Hqql,128,0.953125,0.703125,0.25,1.1321642398834229
feature_channel_zero,input,part_deltaR,5,label_Hqql,128,0.953125,0.7890625,0.1640625,1.7491579055786133
feature_channel_zero,input,part_deta,5,label_Hqql,128,0.953125,0.8125,0.140625,5.508066654205322
feature_channel_zero,input,part_dphi,5,label_Hqql,128,0.953125,0.8125,0.140625,5.304576873779297
feature_channel_zero,input,part_isPhoton,5,label_Hqql,128,0.953125,0.8828125,0.0703125,0.5187833905220032
feature_channel_zero,input,part_isChargedHadron,5,label_Hqql,128,0.953125,0.890625,0.0625,0.934728741645813
feature_channel_zero,input,part_isNeutralHadron,5,label_Hqql,128,0.953125,0.90625,0.046875,0.27700990438461304
feature_channel_zero,input,part_e_log,5,label_Hqql,128,0.953125,0.9296875,0.0234375,0.24025385081768036
feature_channel_zero,input,part_logerel,5,label_Hqql,128,0.953125,0.9375,0.015625,4.216741561889648
points_zero,input,all_points,5,label_Hqql,128,0.953125,0.953125,0.0,1.0499132871627808
edge_conv_zero,0,edge_conv,5,label_Hqql,128,0.953125,1.0,-0.046875,218.13836669921875
edge_conv_zero,1,edge_conv,0,label_QCD,128,0.7109375,0.0,0.7109375,254.7317657470703
edge_conv_zero,0,edge_conv,0,label_QCD,128,0.7109375,0.0,0.7109375,231.8331756591797
fc_zero,0,fc,0,label_QCD,128,0.7109375,0.0,0.7109375,-1.1794285774230957
features_zero,input,all_features,0,label_QCD,128,0.7109375,0.015625,0.6953125,88.05947875976562
feature_group_zero,input,kin_logs_0_4,0,label_QCD,128,0.7109375,0.0390625,0.671875,9.311788558959961
feature_channel_zero,input,part_logptrel,0,label_QCD,128,0.7109375,0.0859375,0.625,5.003259658813477
feature_channel_zero,input,part_logerel,0,label_QCD,128,0.7109375,0.5,0.2109375,1.9729881286621094
feature_channel_zero,input,part_deta,0,label_QCD,128,0.7109375,0.59375,0.1171875,7.621807098388672
particle_topk_mask_zero,particles,top_pt,0,label_QCD,128,0.7109375,0.59375,0.1171875,2.0554208755493164
particle_topk_mask_zero,particles,top_energy,0,label_QCD,128,0.7109375,0.59375,0.1171875,2.0554208755493164
particle_topk_mask_zero,particles,high_deltaR,0,label_QCD,128,0.7109375,0.59375,0.1171875,2.0554208755493164
feature_channel_zero,input,part_dphi,0,label_QCD,128,0.7109375,0.640625,0.0703125,3.4809412956237793
feature_channel_zero,input,part_e_log,0,label_QCD,128,0.7109375,0.6484375,0.0625,0.3496318459510803
points_zero,input,all_points,0,label_QCD,128,0.7109375,0.6796875,0.03125,0.8040981888771057
feature_channel_zero,input,part_isChargedHadron,0,label_QCD,128,0.7109375,0.703125,0.0078125,0.4852423071861267
feature_channel_zero,input,part_isNeutralHadron,0,label_QCD,128,0.7109375,0.703125,0.0078125,0.03888644278049469
feature_channel_zero,input,part_isMuon,0,label_QCD,128,0.7109375,0.7109375,0.0,-0.011682059615850449
feature_channel_zero,input,part_deltaR,0,label_QCD,128,0.7109375,0.71875,-0.0078125,5.719577789306641
feature_channel_zero,input,part_isElectron,0,label_QCD,128,0.7109375,0.71875,-0.0078125,0.008788611739873886
mask_all_true,input,mask,0,label_QCD,128,0.7109375,0.8359375,-0.125,4.408007621765137
feature_channel_zero,input,part_isPhoton,0,label_QCD,128,0.7109375,0.84375,-0.1328125,0.23942804336547852
feature_group_zero,input,pid_charge_5_10,0,label_QCD,128,0.7109375,0.8515625,-0.140625,2.2355246543884277
feature_channel_zero,input,part_charge,0,label_QCD,128,0.7109375,0.859375,-0.1484375,0.2649357318878174
feature_group_zero,input,coords_last2,0,label_QCD,128,0.7109375,0.875,-0.1640625,38.616943359375
feature_channel_zero,input,part_pt_log,0,label_QCD,128,0.7109375,0.9140625,-0.203125,0.6044579148292542
edge_conv_zero,2,edge_conv,0,label_QCD,128,0.7109375,1.0,-0.2890625,15.867939949035645
fc_zero,1,fc,0,label_QCD,128,0.7109375,1.0,-0.2890625,-1.333377480506897
edge_conv_zero,0,edge_conv,9,label_Tbl,128,0.9765625,0.0,0.9765625,255.6412353515625
edge_conv_zero,2,edge_conv,9,label_Tbl,128,0.9765625,0.0,0.9765625,29.116966247558594
feature_group_zero,input,kin_logs_0_4,9,label_Tbl,128,0.9765625,0.0,0.9765625,23.925098419189453
fc_zero,0,fc,9,label_Tbl,128,0.9765625,0.0,0.9765625,3.874542713165283
fc_zero,1,fc,9,label_Tbl,128,0.9765625,0.0,0.9765625,3.2093262672424316
feature_group_zero,input,pid_charge_5_10,9,label_Tbl,128,0.9765625,0.015625,0.9609375,10.7747220993042
feature_group_zero,input,coords_last2,9,label_Tbl,128,0.9765625,0.0703125,0.90625,56.864078521728516
feature_channel_zero,input,part_pt_log,9,label_Tbl,128,0.9765625,0.109375,0.8671875,9.309585571289062
particle_topk_mask_zero,particles,top_pt,9,label_Tbl,128,0.9765625,0.125,0.8515625,16.10419464111328
particle_topk_mask_zero,particles,top_energy,9,label_Tbl,128,0.9765625,0.125,0.8515625,16.10419464111328
particle_topk_mask_zero,particles,high_deltaR,9,label_Tbl,128,0.9765625,0.125,0.8515625,16.10419464111328
feature_channel_zero,input,part_isMuon,9,label_Tbl,128,0.9765625,0.5078125,0.46875,4.413255214691162
feature_channel_zero,input,part_isElectron,9,label_Tbl,128,0.9765625,0.5625,0.4140625,3.9165616035461426
feature_channel_zero,input,part_deta,9,label_Tbl,128,0.9765625,0.75,0.2265625,12.21078109741211
feature_channel_zero,input,part_logerel,9,label_Tbl,128,0.9765625,0.78125,0.1953125,6.231851100921631
mask_all_true,input,mask,9,label_Tbl,128,0.9765625,0.7890625,0.1875,10.745774269104004
feature_channel_zero,input,part_dphi,9,label_Tbl,128,0.9765625,0.8515625,0.125,3.306434392929077
points_zero,input,all_points,9,label_Tbl,128,0.9765625,0.9140625,0.0625,1.0852023363113403
feature_channel_zero,input,part_logptrel,9,label_Tbl,128,0.9765625,0.921875,0.0546875,6.8294172286987305
features_zero,input,all_features,9,label_Tbl,128,0.9765625,0.9609375,0.015625,59.724334716796875
feature_channel_zero,input,part_deltaR,9,label_Tbl,128,0.9765625,0.9609375,0.015625,0.9143339991569519
feature_channel_zero,input,part_isPhoton,9,label_Tbl,128,0.9765625,0.9609375,0.015625,-0.05278414860367775
feature_channel_zero,input,part_isChargedHadron,9,label_Tbl,128,0.9765625,0.96875,0.0078125,0.1624019593000412
feature_channel_zero,input,part_isNeutralHadron,9,label_Tbl,128,0.9765625,0.96875,0.0078125,-0.12079965323209763
feature_channel_zero,input,part_e_log,9,label_Tbl,128,0.9765625,0.9765625,0.0,0.45587456226348877
edge_conv_zero,1,edge_conv,9,label_Tbl,128,0.9765625,1.0,-0.0234375,156.3116912841797
feature_channel_zero,input,part_charge,9,label_Tbl,128,0.9765625,1.0,-0.0234375,-0.5151647329330444
edge_conv_zero,1,edge_conv,8,label_Tbqq,128,0.890625,0.0,0.890625,243.0281219482422
edge_conv_zero,0,edge_conv,8,label_Tbqq,128,0.890625,0.0,0.890625,229.65838623046875
features_zero,input,all_features,8,label_Tbqq,128,0.890625,0.0,0.890625,130.64215087890625
feature_group_zero,input,coords_last2,8,label_Tbqq,128,0.890625,0.0,0.890625,35.356422424316406
edge_conv_zero,2,edge_conv,8,label_Tbqq,128,0.890625,0.0,0.890625,25.229278564453125
feature_group_zero,input,kin_logs_0_4,8,label_Tbqq,128,0.890625,0.0,0.890625,17.000341415405273
fc_zero,1,fc,8,label_Tbqq,128,0.890625,0.0,0.890625,0.9702721834182739
mask_all_true,input,mask,8,label_Tbqq,128,0.890625,0.0078125,0.8828125,7.934080123901367
feature_group_zero,input,pid_charge_5_10,8,label_Tbqq,128,0.890625,0.0625,0.828125,5.500280380249023
feature_channel_zero,input,part_deltaR,8,label_Tbqq,128,0.890625,0.109375,0.78125,6.622046947479248
feature_channel_zero,input,part_pt_log,8,label_Tbqq,128,0.890625,0.2421875,0.6484375,2.7403249740600586
feature_channel_zero,input,part_deta,8,label_Tbqq,128,0.890625,0.6953125,0.1953125,4.177427291870117
feature_channel_zero,input,part_charge,8,label_Tbqq,128,0.890625,0.734375,0.15625,1.155982255935669
feature_channel_zero,input,part_dphi,8,label_Tbqq,128,0.890625,0.7421875,0.1484375,3.2829155921936035
particle_topk_mask_zero,particles,top_pt,8,label_Tbqq,128,0.890625,0.7578125,0.1328125,3.3669328689575195
particle_topk_mask_zero,particles,top_energy,8,label_Tbqq,128,0.890625,0.7578125,0.1328125,3.3669328689575195
particle_topk_mask_zero,particles,high_deltaR,8,label_Tbqq,128,0.890625,0.7578125,0.1328125,3.3669328689575195
points_zero,input,all_points,8,label_Tbqq,128,0.890625,0.7890625,0.1015625,2.5085482597351074
feature_channel_zero,input,part_isPhoton,8,label_Tbqq,128,0.890625,0.7890625,0.1015625,1.2325174808502197
feature_channel_zero,input,part_isChargedHadron,8,label_Tbqq,128,0.890625,0.8125,0.078125,1.3947927951812744
feature_channel_zero,input,part_logptrel,8,label_Tbqq,128,0.890625,0.84375,0.046875,2.251638412475586
feature_channel_zero,input,part_e_log,8,label_Tbqq,128,0.890625,0.8515625,0.0390625,0.4730810523033142
feature_channel_zero,input,part_isElectron,8,label_Tbqq,128,0.890625,0.8671875,0.0234375,0.058729901909828186
feature_channel_zero,input,part_isMuon,8,label_Tbqq,128,0.890625,0.875,0.015625,0.05436430871486664
feature_channel_zero,input,part_isNeutralHadron,8,label_Tbqq,128,0.890625,0.90625,-0.015625,0.5841817855834961
feature_channel_zero,input,part_logerel,8,label_Tbqq,128,0.890625,0.9296875,-0.0390625,3.255826950073242
fc_zero,0,fc,8,label_Tbqq,128,0.890625,1.0,-0.109375,0.21712329983711243
edge_conv_zero,0,edge_conv,7,label_Wqq,128,0.71875,0.0,0.71875,239.4600830078125
edge_conv_zero,1,edge_conv,7,label_Wqq,128,0.71875,0.0,0.71875,215.88421630859375
features_zero,input,all_features,7,label_Wqq,128,0.71875,0.0,0.71875,106.22895050048828
edge_conv_zero,2,edge_conv,7,label_Wqq,128,0.71875,0.0,0.71875,20.296663284301758
feature_group_zero,input,kin_logs_0_4,7,label_Wqq,128,0.71875,0.0,0.71875,13.593496322631836
mask_all_true,input,mask,7,label_Wqq,128,0.71875,0.0,0.71875,9.704708099365234
fc_zero,0,fc,7,label_Wqq,128,0.71875,0.0,0.71875,0.509346604347229
fc_zero,1,fc,7,label_Wqq,128,0.71875,0.0,0.71875,0.33150380849838257
feature_channel_zero,input,part_logptrel,7,label_Wqq,128,0.71875,0.015625,0.703125,10.448978424072266
feature_group_zero,input,coords_last2,7,label_Wqq,128,0.71875,0.0234375,0.6953125,35.059043884277344
feature_group_zero,input,pid_charge_5_10,7,label_Wqq,128,0.71875,0.0546875,0.6640625,4.779333114624023
feature_channel_zero,input,part_pt_log,7,label_Wqq,128,0.71875,0.1015625,0.6171875,5.364449501037598
feature_channel_zero,input,part_logerel,7,label_Wqq,128,0.71875,0.1171875,0.6015625,5.233426094055176
feature_channel_zero,input,part_isChargedHadron,7,label_Wqq,128,0.71875,0.296875,0.421875,1.122371792793274
feature_channel_zero,input,part_deltaR,7,label_Wqq,128,0.71875,0.4296875,0.2890625,3.7231667041778564
feature_channel_zero,input,part_dphi,7,label_Wqq,128,0.71875,0.4375,0.28125,4.722626686096191
feature_channel_zero,input,part_isPhoton,7,label_Wqq,128,0.71875,0.4453125,0.2734375,0.627989649772644
particle_topk_mask_zero,particles,top_pt,7,label_Wqq,128,0.71875,0.5,0.21875,4.180579662322998
particle_topk_mask_zero,particles,top_energy,7,label_Wqq,128,0.71875,0.5,0.21875,4.180579662322998
particle_topk_mask_zero,particles,high_deltaR,7,label_Wqq,128,0.71875,0.5,0.21875,4.180579662322998
feature_channel_zero,input,part_deta,7,label_Wqq,128,0.71875,0.5078125,0.2109375,6.301055908203125
feature_channel_zero,input,part_isNeutralHadron,7,label_Wqq,128,0.71875,0.515625,0.203125,0.5001133680343628
feature_channel_zero,input,part_charge,7,label_Wqq,128,0.71875,0.65625,0.0625,0.4467622637748718
feature_channel_zero,input,part_isMuon,7,label_Wqq,128,0.71875,0.7109375,0.0078125,0.009061843156814575
feature_channel_zero,input,part_isElectron,7,label_Wqq,128,0.71875,0.7265625,-0.0078125,-0.010151779279112816
points_zero,input,all_points,7,label_Wqq,128,0.71875,0.7578125,-0.0390625,0.5745671391487122
feature_channel_zero,input,part_e_log,7,label_Wqq,128,0.71875,0.8203125,-0.1015625,0.36708033084869385
edge_conv_zero,1,edge_conv,6,label_Zqq,128,0.625,0.0,0.625,262.098876953125
edge_conv_zero,0,edge_conv,6,label_Zqq,128,0.625,0.0,0.625,244.93655395507812
features_zero,input,all_features,6,label_Zqq,128,0.625,0.0,0.625,112.17813873291016
edge_conv_zero,2,edge_conv,6,label_Zqq,128,0.625,0.0,0.625,19.63589859008789
feature_group_zero,input,kin_logs_0_4,6,label_Zqq,128,0.625,0.0,0.625,12.82873249053955
feature_channel_zero,input,part_logptrel,6,label_Zqq,128,0.625,0.0,0.625,8.996929168701172
feature_group_zero,input,pid_charge_5_10,6,label_Zqq,128,0.625,0.0,0.625,5.602447509765625
fc_zero,0,fc,6,label_Zqq,128,0.625,0.0,0.625,0.3374229073524475
fc_zero,1,fc,6,label_Zqq,128,0.625,0.0,0.625,0.19964686036109924
feature_channel_zero,input,part_pt_log,6,label_Zqq,128,0.625,0.0234375,0.6015625,4.699787616729736
mask_all_true,input,mask,6,label_Zqq,128,0.625,0.0703125,0.5546875,7.733974456787109
feature_channel_zero,input,part_logerel,6,label_Zqq,128,0.625,0.09375,0.53125,5.307163238525391
feature_group_zero,input,coords_last2,6,label_Zqq,128,0.625,0.1328125,0.4921875,32.99024963378906
feature_channel_zero,input,part_charge,6,label_Zqq,128,0.625,0.1875,0.4375,1.1892735958099365
particle_topk_mask_zero,particles,top_pt,6,label_Zqq,128,0.625,0.265625,0.359375,3.9639134407043457
particle_topk_mask_zero,particles,top_energy,6,label_Zqq,128,0.625,0.265625,0.359375,3.9639134407043457
particle_topk_mask_zero,particles,high_deltaR,6,label_Zqq,128,0.625,0.265625,0.359375,3.9639134407043457
feature_channel_zero,input,part_deltaR,6,label_Zqq,128,0.625,0.34375,0.28125,4.204329967498779
feature_channel_zero,input,part_isPhoton,6,label_Zqq,128,0.625,0.359375,0.265625,1.2380808591842651
feature_channel_zero,input,part_dphi,6,label_Zqq,128,0.625,0.3984375,0.2265625,4.79306697845459
feature_channel_zero,input,part_isChargedHadron,6,label_Zqq,128,0.625,0.4375,0.1875,1.3017518520355225
feature_channel_zero,input,part_deta,6,label_Zqq,128,0.625,0.4609375,0.1640625,6.192562580108643
feature_channel_zero,input,part_e_log,6,label_Zqq,128,0.625,0.484375,0.140625,0.3762799799442291
